Order ID,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month,Amount,Profit,Quantity
B-25060,Electronics,Laptops,Debit Card,10/8/2020,Jonathan Mcmillan,New York,Buffalo,2020-10,4244,340,10
B-26572,Furniture,Bookcases,EMI,8/20/2022,Austin Davis,California,San Diego,2022-08,5911,2333,14
B-26572,Furniture,Bookcases,EMI,11/25/2024,Mark Roy,California,San Francisco,2024-11,5911,2333,14
B-26572,Office Supplies,Markers,EMI,8/20/2022,Austin Davis,California,San Diego,2022-08,1818,738,11
B-26572,Office Supplies,Markers,EMI,11/25/2024,Mark Roy,California,San Francisco,2024-11,1818,738,11
B-25919,Office Supplies,Paper,Credit Card,9/30/2020,Jillian Williams,California,San Diego,2020-09,2140,970,4
B-25919,Office Supplies,Paper,Credit Card,2/20/2025,Rebekah Carter,Florida,Orlando,2025-02,2140,970,4
B-25919,Office Supplies,Paper,Credit Card,3/20/2022,Jonathan Reed,California,San Francisco,2022-03,2140,970,4
B-25919,Electronics,Laptops,Debit Card,9/30/2020,Jillian Williams,California,San Diego,2020-09,2670,1026,1
B-25919,Electronics,Laptops,Debit Card,2/20/2025,Rebekah Carter,Florida,Orlando,2025-02,2670,1026,1
B-25919,Electronics,Laptops,Debit Card,3/20/2022,Jonathan Reed,California,San Francisco,2022-03,2670,1026,1
B-26978,Electronics,Laptops,Debit Card,3/7/2025,Roger Harris,Illinois,Springfield,2025-03,1108,167,18
B-26978,Office Supplies,Binders,UPI,3/7/2025,Roger Harris,Illinois,Springfield,2025-03,9776,3750,9
B-26978,Furniture,Bookcases,COD,3/7/2025,Roger Harris,Illinois,Springfield,2025-03,535,72,6
B-26554,Office Supplies,Paper,Credit Card,6/16/2024,Louis Jimenez,Florida,Tampa,2024-06,7564,3463,5
B-26554,Office Supplies,Paper,Credit Card,11/21/2020,Jessica Jones,Illinois,Peoria,2020-11,7564,3463,5
B-26554,Office Supplies,Paper,Credit Card,10/1/2024,Renee Gomez,Florida,Miami,2024-10,7564,3463,5
B-26554,Office Supplies,Paper,Credit Card,7/1/2024,Connie Olson,Texas,Houston,2024-07,7564,3463,5
B-26554,Electronics,Electronic Games,UPI,6/16/2024,Louis Jimenez,Florida,Tampa,2024-06,3409,1605,20
B-26554,Electronics,Electronic Games,UPI,11/21/2020,Jessica Jones,Illinois,Peoria,2020-11,3409,1605,20
B-26554,Electronics,Electronic Games,UPI,10/1/2024,Renee Gomez,Florida,Miami,2024-10,3409,1605,20
B-26554,Electronics,Electronic Games,UPI,7/1/2024,Connie Olson,Texas,Houston,2024-07,3409,1605,20
B-26883,Office Supplies,Pens,COD,11/23/2020,Christian Jones,New York,Buffalo,2020-11,9751,2459,13
B-25423,Electronics,Printers,Credit Card,3/18/2023,Matthew Kelley,Florida,Orlando,2023-03,6385,2656,11
B-25423,Electronics,Printers,Credit Card,10/19/2022,Candace Martinez,Florida,Tampa,2022-10,6385,2656,11
B-26324,Electronics,Electronic Games,Debit Card,8/31/2023,Jacob Mann,Texas,Austin,2023-08,6355,1335,15
B-26324,Electronics,Electronic Games,Debit Card,6/6/2021,Keith Reese,Texas,Austin,2021-06,6355,1335,15
B-26945,Electronics,Printers,Debit Card,12/21/2022,Aaron Jones,Texas,Austin,2022-12,7377,320,15
B-26945,Office Supplies,Markers,EMI,12/21/2022,Aaron Jones,Texas,Austin,2022-12,2054,371,12
B-26405,Furniture,Chairs,COD,2/12/2024,Christopher Brooks,Illinois,Peoria,2024-02,7497,319,18
B-26046,Electronics,Electronic Games,Debit Card,12/5/2022,Charles Moore,Florida,Miami,2022-12,2565,983,20
B-26046,Office Supplies,Pens,COD,12/5/2022,Charles Moore,Florida,Miami,2022-12,5024,1544,19
B-25746,Office Supplies,Binders,Debit Card,4/4/2021,Manuel Walls,Texas,Houston,2021-04,8243,1346,15
B-25232,Office Supplies,Paper,UPI,2/12/2021,Darren Moore,Illinois,Peoria,2021-02,7792,1403,13
B-25232,Office Supplies,Paper,UPI,12/27/2022,Stephanie Thomas,New York,Rochester,2022-12,7792,1403,13
B-25232,Office Supplies,Paper,UPI,1/19/2024,Kristy Hernandez,California,San Diego,2024-01,7792,1403,13
B-25232,Furniture,Chairs,Debit Card,2/12/2021,Darren Moore,Illinois,Peoria,2021-02,2346,388,14
B-25232,Furniture,Chairs,Debit Card,12/27/2022,Stephanie Thomas,New York,Rochester,2022-12,2346,388,14
B-25232,Furniture,Chairs,Debit Card,1/19/2024,Kristy Hernandez,California,San Diego,2024-01,2346,388,14
B-25591,Furniture,Sofas,Credit Card,12/25/2022,Randy Johnson,Ohio,Columbus,2022-12,7346,1043,10
B-25591,Electronics,Electronic Games,UPI,12/25/2022,Randy Johnson,Ohio,Columbus,2022-12,9770,4132,7
B-25591,Electronics,Laptops,Credit Card,12/25/2022,Randy Johnson,Ohio,Columbus,2022-12,7179,683,13
B-26325,Electronics,Phones,UPI,10/6/2022,James Benitez,Florida,Miami,2022-10,5449,2389,2
B-25251,Furniture,Chairs,COD,4/27/2020,Donald York,New York,Buffalo,2020-04,2895,104,6
B-25251,Furniture,Chairs,COD,5/13/2024,Tiffany Parker,Texas,Houston,2024-05,2895,104,6
B-25251,Furniture,Chairs,UPI,4/27/2020,Donald York,New York,Buffalo,2020-04,697,116,1
B-25251,Furniture,Chairs,UPI,5/13/2024,Tiffany Parker,Texas,Houston,2024-05,697,116,1
B-25464,Furniture,Chairs,COD,10/23/2020,Melissa Mcknight,California,Los Angeles,2020-10,6145,1414,4
B-25464,Electronics,Printers,UPI,10/23/2020,Melissa Mcknight,California,Los Angeles,2020-10,2504,440,18
B-25464,Electronics,Phones,Debit Card,10/23/2020,Melissa Mcknight,California,Los Angeles,2020-10,3124,138,16
B-26678,Electronics,Electronic Games,Debit Card,6/11/2021,Mr. Jack Mercado,Ohio,Cincinnati,2021-06,6934,1226,1
B-26678,Electronics,Electronic Games,Debit Card,9/8/2021,Christian Jones,New York,Rochester,2021-09,6934,1226,1
B-25962,Office Supplies,Markers,COD,11/23/2022,Rachel Fisher,Illinois,Peoria,2022-11,4202,1171,3
B-25962,Office Supplies,Markers,COD,10/31/2022,Donald Moore,New York,Rochester,2022-10,4202,1171,3
B-25962,Office Supplies,Markers,COD,11/6/2023,William Wu,Florida,Tampa,2023-11,4202,1171,3
B-25962,Office Supplies,Markers,COD,11/12/2023,Jesus Zuniga,Texas,Houston,2023-11,4202,1171,3
B-26586,Electronics,Printers,UPI,6/26/2023,Michael Gallegos,California,Los Angeles,2023-06,2239,828,1
B-26586,Electronics,Printers,UPI,9/30/2023,Robert Daniels,Illinois,Chicago,2023-09,2239,828,1
B-26586,Electronics,Phones,Debit Card,6/26/2023,Michael Gallegos,California,Los Angeles,2023-06,2450,1002,4
B-26586,Electronics,Phones,Debit Card,9/30/2023,Robert Daniels,Illinois,Chicago,2023-09,2450,1002,4
B-26841,Furniture,Chairs,Debit Card,9/12/2020,Jill Jones,New York,New York City,2020-09,9827,4208,13
B-26841,Furniture,Sofas,Credit Card,9/12/2020,Jill Jones,New York,New York City,2020-09,8077,240,15
B-26284,Electronics,Phones,UPI,11/27/2020,Elizabeth Miller,Illinois,Springfield,2020-11,5152,2045,14
B-26284,Electronics,Phones,UPI,8/25/2022,Sabrina Clark,California,Los Angeles,2022-08,5152,2045,14
B-26284,Electronics,Phones,UPI,8/23/2023,Larry Casey,Illinois,Chicago,2023-08,5152,2045,14
B-26284,Electronics,Phones,UPI,10/11/2023,Daniel Burns,New York,Rochester,2023-10,5152,2045,14
B-26478,Office Supplies,Markers,Credit Card,4/21/2022,James Tanner,Texas,Houston,2022-04,2542,190,1
B-26679,Office Supplies,Markers,UPI,9/14/2023,Leonard Gonzalez,California,San Francisco,2023-09,8102,1800,5
B-26679,Office Supplies,Markers,UPI,4/29/2020,Richard Lee,New York,Buffalo,2020-04,8102,1800,5
B-26679,Office Supplies,Markers,UPI,12/15/2020,Matthew Schroeder,Ohio,Cleveland,2020-12,8102,1800,5
B-26679,Furniture,Tables,EMI,9/14/2023,Leonard Gonzalez,California,San Francisco,2023-09,3234,1274,10
B-26679,Furniture,Tables,EMI,4/29/2020,Richard Lee,New York,Buffalo,2020-04,3234,1274,10
B-26679,Furniture,Tables,EMI,12/15/2020,Matthew Schroeder,Ohio,Cleveland,2020-12,3234,1274,10
B-26397,Furniture,Tables,Credit Card,7/11/2024,Marcus Flores,California,Los Angeles,2024-07,6200,2321,18
B-26397,Furniture,Tables,Credit Card,9/21/2024,Tonya Long,Florida,Miami,2024-09,6200,2321,18
B-25957,Electronics,Laptops,UPI,2/2/2025,Michael Chambers,California,Los Angeles,2025-02,4470,413,13
B-26916,Office Supplies,Pens,UPI,10/21/2022,Kaylee Glover,Illinois,Springfield,2022-10,916,362,7
B-26916,Office Supplies,Pens,UPI,10/21/2020,Pamela Patterson,California,San Francisco,2020-10,916,362,7
B-26916,Furniture,Sofas,UPI,10/21/2022,Kaylee Glover,Illinois,Springfield,2022-10,1165,302,20
B-26916,Furniture,Sofas,UPI,10/21/2020,Pamela Patterson,California,San Francisco,2020-10,1165,302,20
B-26916,Furniture,Chairs,UPI,10/21/2022,Kaylee Glover,Illinois,Springfield,2022-10,7846,677,12
B-26916,Furniture,Chairs,UPI,10/21/2020,Pamela Patterson,California,San Francisco,2020-10,7846,677,12
B-25925,Office Supplies,Pens,Credit Card,1/11/2022,Ronald Mckinney,Texas,Austin,2022-01,3022,384,1
B-25925,Office Supplies,Pens,Credit Card,2/17/2021,James Hart,Illinois,Chicago,2021-02,3022,384,1
B-25925,Electronics,Electronic Games,Debit Card,1/11/2022,Ronald Mckinney,Texas,Austin,2022-01,5266,1111,13
B-25925,Electronics,Electronic Games,Debit Card,2/17/2021,James Hart,Illinois,Chicago,2021-02,5266,1111,13
B-25602,Office Supplies,Pens,Debit Card,11/6/2021,Rhonda Harris,Florida,Orlando,2021-11,4853,1764,9
B-25602,Office Supplies,Pens,Debit Card,8/30/2022,Randy Fisher,Texas,Houston,2022-08,4853,1764,9
B-26592,Office Supplies,Pens,COD,10/7/2022,James Hernandez,California,San Francisco,2022-10,9832,1270,1
B-26592,Office Supplies,Pens,Credit Card,10/7/2022,James Hernandez,California,San Francisco,2022-10,796,153,15
B-26251,Furniture,Chairs,COD,6/4/2023,Brenda Murphy,California,San Francisco,2023-06,883,127,7
B-26251,Furniture,Bookcases,Debit Card,6/4/2023,Brenda Murphy,California,San Francisco,2023-06,4539,1155,8
B-26251,Office Supplies,Binders,Debit Card,6/4/2023,Brenda Murphy,California,San Francisco,2023-06,9659,2226,16
B-25979,Electronics,Printers,Debit Card,5/13/2022,Andrew Kirby,California,San Diego,2022-05,9562,325,2
B-25437,Electronics,Laptops,Credit Card,1/23/2023,Justin Thomas,California,San Francisco,2023-01,4688,1841,3
B-25437,Electronics,Laptops,Credit Card,7/25/2021,Jillian Johnson MD,California,San Diego,2021-07,4688,1841,3
B-26986,Electronics,Phones,COD,3/8/2025,William Martin,Ohio,Columbus,2025-03,7900,482,4
B-25990,Furniture,Bookcases,COD,12/25/2022,Mark Dixon,Ohio,Cincinnati,2022-12,6967,3257,17
B-25990,Office Supplies,Paper,COD,12/25/2022,Mark Dixon,Ohio,Cincinnati,2022-12,1091,277,6
B-25990,Office Supplies,Binders,Credit Card,12/25/2022,Mark Dixon,Ohio,Cincinnati,2022-12,6027,1530,2
B-25222,Furniture,Tables,EMI,4/24/2024,Alicia Allen,Texas,Dallas,2024-04,4852,218,2
B-25222,Furniture,Tables,EMI,12/24/2021,Cynthia Meyer,Florida,Tampa,2021-12,4852,218,2
B-25222,Furniture,Tables,EMI,9/7/2023,Brandon Norton,Illinois,Springfield,2023-09,4852,218,2
B-26402,Furniture,Sofas,COD,8/10/2021,Christina Scott,Florida,Tampa,2021-08,4314,1453,6
B-26792,Office Supplies,Pens,EMI,5/26/2024,Andrew Macias,Texas,Austin,2024-05,3288,1477,3
B-26792,Office Supplies,Pens,EMI,2/19/2022,Alejandro Williams,Illinois,Springfield,2022-02,3288,1477,3
B-25154,Office Supplies,Binders,Credit Card,12/9/2024,Mark Rodriguez,New York,New York City,2024-12,3977,813,5
B-26114,Electronics,Printers,EMI,6/1/2023,Sarah Montgomery,Illinois,Chicago,2023-06,6252,1377,2
B-26485,Office Supplies,Pens,Debit Card,11/5/2023,Marisa Prince,New York,Buffalo,2023-11,9084,3253,12
B-26191,Electronics,Phones,Credit Card,6/21/2020,James Bonilla,California,San Diego,2020-06,8994,1481,15
B-26754,Office Supplies,Markers,EMI,10/26/2020,Robin Myers,Texas,Dallas,2020-10,1089,176,16
B-25953,Office Supplies,Binders,UPI,6/6/2022,Nancy Sanchez,Illinois,Springfield,2022-06,6690,1001,19
B-25953,Office Supplies,Binders,UPI,11/13/2021,Sydney Walls,Illinois,Chicago,2021-11,6690,1001,19
B-25953,Furniture,Bookcases,Credit Card,6/6/2022,Nancy Sanchez,Illinois,Springfield,2022-06,4985,1920,10
B-25953,Furniture,Bookcases,Credit Card,11/13/2021,Sydney Walls,Illinois,Chicago,2021-11,4985,1920,10
B-26516,Electronics,Electronic Games,EMI,11/11/2021,Deborah Hoffman,Florida,Miami,2021-11,8590,3565,15
B-26516,Furniture,Tables,COD,11/11/2021,Deborah Hoffman,Florida,Miami,2021-11,6973,3038,10
B-26843,Electronics,Printers,EMI,7/31/2021,Megan Williams,Texas,Dallas,2021-07,4591,1941,19
B-26843,Office Supplies,Pens,Credit Card,7/31/2021,Megan Williams,Texas,Dallas,2021-07,9612,2572,17
B-26167,Furniture,Chairs,EMI,4/13/2024,Shane Clark,California,San Diego,2024-04,5343,655,1
B-26972,Office Supplies,Markers,Debit Card,4/19/2022,Steven Haynes,Illinois,Springfield,2022-04,6956,318,20
B-25673,Furniture,Tables,EMI,3/23/2024,Kimberly Fuller,New York,Buffalo,2024-03,5306,2405,17
B-26587,Furniture,Sofas,UPI,5/7/2021,Angela Lyons,New York,New York City,2021-05,8982,448,17
B-26587,Office Supplies,Paper,Debit Card,5/7/2021,Angela Lyons,New York,New York City,2021-05,4826,562,5
B-26668,Office Supplies,Pens,EMI,5/6/2022,Betty Tucker,Ohio,Cincinnati,2022-05,972,106,15
B-26906,Office Supplies,Markers,Credit Card,8/9/2021,Brianna Hunt,Florida,Miami,2021-08,3665,802,4
B-26906,Office Supplies,Markers,Credit Card,2/9/2025,Cathy Clark,Florida,Tampa,2025-02,3665,802,4
B-25226,Office Supplies,Pens,UPI,4/23/2024,Nicole Warren,California,Los Angeles,2024-04,9808,2117,2
B-25166,Furniture,Chairs,UPI,2/23/2023,Richard Castaneda,Ohio,Cleveland,2023-02,1133,73,17
B-25166,Furniture,Chairs,UPI,6/6/2024,Sarah Torres,California,San Diego,2024-06,1133,73,17
B-25166,Furniture,Bookcases,COD,2/23/2023,Richard Castaneda,Ohio,Cleveland,2023-02,6248,1168,19
B-25166,Furniture,Bookcases,COD,6/6/2024,Sarah Torres,California,San Diego,2024-06,6248,1168,19
B-25454,Electronics,Electronic Games,Credit Card,1/27/2025,Vanessa Deleon,Florida,Tampa,2025-01,5666,2733,17
B-26215,Office Supplies,Markers,COD,4/7/2023,Richard Lyons,Texas,Dallas,2023-04,4171,1450,18
B-25777,Electronics,Printers,Credit Card,1/20/2022,Eric Adams,Illinois,Springfield,2022-01,6236,2839,7
B-25777,Electronics,Printers,Credit Card,5/10/2022,Chad Brown,Florida,Orlando,2022-05,6236,2839,7
B-25383,Furniture,Chairs,Credit Card,5/29/2024,Kayla Becker,California,Los Angeles,2024-05,5410,2456,8
B-25383,Furniture,Chairs,Credit Card,1/4/2022,Ashley Freeman,Florida,Tampa,2022-01,5410,2456,8
B-26409,Furniture,Sofas,Credit Card,5/2/2024,Scott Harris,California,Los Angeles,2024-05,3024,1353,1
B-26409,Furniture,Sofas,Credit Card,12/28/2021,John James,Ohio,Columbus,2021-12,3024,1353,1
B-26684,Office Supplies,Markers,UPI,12/12/2022,Jesse Bond,Illinois,Springfield,2022-12,7434,2851,5
B-26726,Electronics,Electronic Games,Debit Card,8/17/2023,Brandon Hughes,Texas,Dallas,2023-08,7213,508,19
B-26726,Electronics,Electronic Games,Debit Card,11/29/2021,Lynn Reynolds,Ohio,Cincinnati,2021-11,7213,508,19
B-26726,Furniture,Tables,EMI,8/17/2023,Brandon Hughes,Texas,Dallas,2023-08,3176,586,9
B-26726,Furniture,Tables,EMI,11/29/2021,Lynn Reynolds,Ohio,Cincinnati,2021-11,3176,586,9
B-26136,Office Supplies,Binders,Credit Card,6/13/2021,Ronald Good,Florida,Miami,2021-06,9144,2220,18
B-26098,Furniture,Tables,EMI,7/4/2022,Kyle Baker,Texas,Houston,2022-07,4146,865,19
B-26098,Furniture,Tables,EMI,7/4/2022,Kyle Baker,Texas,Houston,2022-07,3793,875,7
B-25430,Furniture,Sofas,COD,6/27/2021,Michael Rivera,California,Los Angeles,2021-06,7169,2385,11
B-25430,Furniture,Chairs,Credit Card,6/27/2021,Michael Rivera,California,Los Angeles,2021-06,4046,417,18
B-25266,Electronics,Phones,COD,12/4/2023,Lori Adkins,California,San Diego,2023-12,4164,905,11
B-25266,Furniture,Tables,UPI,12/4/2023,Lori Adkins,California,San Diego,2023-12,5389,2196,5
B-25283,Furniture,Sofas,COD,8/9/2022,Luis Warner,New York,New York City,2022-08,5448,2204,5
B-25227,Furniture,Sofas,UPI,4/8/2020,Donald Perry,Florida,Orlando,2020-04,4115,1285,1
B-25227,Furniture,Tables,UPI,4/8/2020,Donald Perry,Florida,Orlando,2020-04,4761,2231,12
B-25669,Office Supplies,Binders,EMI,10/20/2023,Adam Stevens,New York,Buffalo,2023-10,5899,2264,6
B-25064,Furniture,Chairs,EMI,2/10/2022,Kimberly Johnson,New York,Buffalo,2022-02,6109,3040,9
B-25064,Furniture,Chairs,EMI,10/5/2023,Kelly Jones,New York,Rochester,2023-10,6109,3040,9
B-25064,Electronics,Electronic Games,UPI,2/10/2022,Kimberly Johnson,New York,Buffalo,2022-02,4628,1491,17
B-25064,Electronics,Electronic Games,UPI,10/5/2023,Kelly Jones,New York,Rochester,2023-10,4628,1491,17
B-26268,Office Supplies,Pens,Credit Card,9/22/2022,Ashley Petty,Illinois,Peoria,2022-09,4369,584,13
B-26268,Office Supplies,Pens,Credit Card,4/3/2021,Crystal Ross,Texas,Austin,2021-04,4369,584,13
B-25456,Furniture,Sofas,Credit Card,5/3/2021,Alexis Duffy,California,Los Angeles,2021-05,5632,2358,20
B-25456,Furniture,Sofas,Credit Card,2/11/2024,Stephanie Sanchez,Florida,Miami,2024-02,5632,2358,20
B-25456,Furniture,Sofas,Credit Card,2/4/2025,Reginald Espinoza,Ohio,Cleveland,2025-02,5632,2358,20
B-25495,Office Supplies,Paper,UPI,10/12/2022,Sandra Hicks,California,San Diego,2022-10,7519,402,14
B-25495,Electronics,Electronic Games,Debit Card,10/12/2022,Sandra Hicks,California,San Diego,2022-10,1564,674,13
B-26552,Electronics,Electronic Games,Credit Card,2/6/2022,Olivia Orozco,Texas,Austin,2022-02,2804,936,10
B-26552,Electronics,Electronic Games,Credit Card,11/9/2020,Larry Moore,Florida,Tampa,2020-11,2804,936,10
B-26552,Electronics,Electronic Games,Credit Card,5/3/2023,Mrs. Rachel Cannon DDS,Florida,Tampa,2023-05,2804,936,10
B-25203,Furniture,Chairs,EMI,10/4/2022,Daniel Flowers,Illinois,Springfield,2022-10,2321,505,6
B-25462,Electronics,Laptops,COD,8/21/2024,Randy Acosta,Florida,Tampa,2024-08,5730,482,6
B-26145,Furniture,Sofas,COD,11/20/2021,Deborah Williams,Illinois,Chicago,2021-11,7441,867,12
B-26145,Furniture,Sofas,COD,5/13/2020,Robert Michael,Texas,Austin,2020-05,7441,867,12
B-25552,Office Supplies,Binders,UPI,2/28/2023,Danny Ramirez,New York,New York City,2023-02,1732,766,7
B-25552,Office Supplies,Paper,EMI,2/28/2023,Danny Ramirez,New York,New York City,2023-02,8788,3944,19
B-26069,Office Supplies,Markers,EMI,1/21/2021,Stephen Baker,Ohio,Columbus,2021-01,838,271,11
B-26069,Office Supplies,Markers,EMI,2/28/2022,Jeffrey Wilcox,Illinois,Peoria,2022-02,838,271,11
B-26069,Furniture,Tables,UPI,1/21/2021,Stephen Baker,Ohio,Columbus,2021-01,3577,699,2
B-26069,Furniture,Tables,UPI,2/28/2022,Jeffrey Wilcox,Illinois,Peoria,2022-02,3577,699,2
B-25120,Electronics,Phones,Debit Card,4/25/2024,James Clarke,Texas,Dallas,2024-04,7122,1836,6
B-25120,Electronics,Phones,Debit Card,3/10/2023,Julia Gallagher,Texas,Houston,2023-03,7122,1836,6
B-25120,Electronics,Phones,Debit Card,7/10/2023,Ronald Frey Jr.,New York,New York City,2023-07,7122,1836,6
B-25120,Office Supplies,Markers,Credit Card,4/25/2024,James Clarke,Texas,Dallas,2024-04,7327,2596,15
B-25120,Office Supplies,Markers,Credit Card,3/10/2023,Julia Gallagher,Texas,Houston,2023-03,7327,2596,15
B-25120,Office Supplies,Markers,Credit Card,7/10/2023,Ronald Frey Jr.,New York,New York City,2023-07,7327,2596,15
B-26146,Electronics,Printers,COD,7/28/2024,Megan Charles,Florida,Tampa,2024-07,2239,1094,18
B-26146,Office Supplies,Markers,COD,7/28/2024,Megan Charles,Florida,Tampa,2024-07,4932,1153,1
B-25549,Electronics,Printers,UPI,7/30/2023,Amy Duran MD,Florida,Orlando,2023-07,4609,1084,8
B-25549,Office Supplies,Paper,UPI,7/30/2023,Amy Duran MD,Florida,Orlando,2023-07,2328,788,4
B-25549,Electronics,Printers,Debit Card,7/30/2023,Amy Duran MD,Florida,Orlando,2023-07,4734,958,7
B-25488,Furniture,Sofas,UPI,10/5/2024,Christopher Thomas,New York,New York City,2024-10,1388,345,5
B-25488,Electronics,Laptops,Credit Card,10/5/2024,Christopher Thomas,New York,New York City,2024-10,8555,1638,8
B-26885,Furniture,Tables,Credit Card,2/20/2024,Peter Castro,Texas,Dallas,2024-02,9024,730,4
B-26885,Electronics,Laptops,Credit Card,2/20/2024,Peter Castro,Texas,Dallas,2024-02,2468,418,4
B-25703,Electronics,Electronic Games,COD,4/19/2023,Steven Acosta,Florida,Orlando,2023-04,9438,1801,4
B-25703,Electronics,Electronic Games,COD,10/29/2023,Lindsay Jackson,Texas,Austin,2023-10,9438,1801,4
B-25809,Electronics,Phones,UPI,3/8/2022,Kelly Smith,Ohio,Cleveland,2022-03,2685,379,18
B-25809,Electronics,Phones,UPI,12/8/2022,Sabrina Hartman,Florida,Tampa,2022-12,2685,379,18
B-25809,Furniture,Chairs,UPI,3/8/2022,Kelly Smith,Ohio,Cleveland,2022-03,9916,4602,14
B-25809,Furniture,Chairs,UPI,12/8/2022,Sabrina Hartman,Florida,Tampa,2022-12,9916,4602,14
B-25809,Electronics,Electronic Games,Credit Card,3/8/2022,Kelly Smith,Ohio,Cleveland,2022-03,6184,50,14
B-25809,Electronics,Electronic Games,Credit Card,12/8/2022,Sabrina Hartman,Florida,Tampa,2022-12,6184,50,14
B-25809,Office Supplies,Markers,Debit Card,3/8/2022,Kelly Smith,Ohio,Cleveland,2022-03,4548,2135,8
B-25809,Office Supplies,Markers,Debit Card,12/8/2022,Sabrina Hartman,Florida,Tampa,2022-12,4548,2135,8
B-25477,Office Supplies,Markers,COD,7/27/2024,Cynthia Smith,New York,Rochester,2024-07,7195,1665,7
B-25477,Office Supplies,Markers,COD,7/5/2022,Olivia Dickerson,New York,Buffalo,2022-07,7195,1665,7
B-26018,Furniture,Bookcases,COD,7/4/2024,Whitney Stout,Texas,Austin,2024-07,3098,957,18
B-25329,Furniture,Tables,Credit Card,2/28/2024,Stephanie Flores,California,San Diego,2024-02,5412,1192,18
B-25329,Furniture,Tables,Credit Card,1/3/2025,Gregory English,California,Los Angeles,2025-01,5412,1192,18
B-25182,Furniture,Chairs,Credit Card,12/7/2021,Natalie Maxwell,New York,New York City,2021-12,1397,686,11
B-25492,Furniture,Chairs,EMI,12/14/2021,Tina Blake,New York,Buffalo,2021-12,9279,552,14
B-25492,Furniture,Chairs,EMI,11/30/2020,Clarence Cooke,California,San Francisco,2020-11,9279,552,14
B-25492,Office Supplies,Paper,Credit Card,12/14/2021,Tina Blake,New York,Buffalo,2021-12,2596,1003,19
B-25492,Office Supplies,Paper,Credit Card,11/30/2020,Clarence Cooke,California,San Francisco,2020-11,2596,1003,19
B-25517,Furniture,Bookcases,EMI,12/29/2021,Tamara Guzman,New York,Buffalo,2021-12,6732,911,19
B-25517,Office Supplies,Pens,EMI,12/29/2021,Tamara Guzman,New York,Buffalo,2021-12,4495,1408,14
B-25200,Office Supplies,Paper,UPI,7/8/2024,Marissa Hartman,New York,Buffalo,2024-07,9653,2471,6
B-26009,Furniture,Tables,UPI,2/10/2021,Sara Garcia,Illinois,Peoria,2021-02,8945,1728,10
B-26580,Furniture,Bookcases,COD,10/21/2020,Kathryn Rogers,Ohio,Columbus,2020-10,4007,201,13
B-26580,Furniture,Bookcases,COD,4/17/2023,Kyle Dickson,Texas,Dallas,2023-04,4007,201,13
B-25679,Furniture,Bookcases,EMI,10/21/2020,Jacob Decker,Florida,Tampa,2020-10,810,231,18
B-26034,Furniture,Bookcases,Debit Card,12/28/2023,Aaron Johnson,New York,Rochester,2023-12,9789,2071,18
B-26034,Electronics,Electronic Games,COD,12/28/2023,Aaron Johnson,New York,Rochester,2023-12,9229,4090,8
B-25148,Office Supplies,Markers,Debit Card,12/23/2022,William Morse,New York,Rochester,2022-12,8141,3968,18
B-25148,Office Supplies,Markers,Debit Card,8/10/2022,Carrie Smith,Illinois,Peoria,2022-08,8141,3968,18
B-25148,Furniture,Sofas,EMI,12/23/2022,William Morse,New York,Rochester,2022-12,1067,251,14
B-25148,Furniture,Sofas,EMI,8/10/2022,Carrie Smith,Illinois,Peoria,2022-08,1067,251,14
B-25830,Office Supplies,Binders,UPI,10/17/2023,Vincent Roth,California,Los Angeles,2023-10,3839,1415,10
B-25830,Office Supplies,Binders,UPI,2/28/2022,Andrew Benson,Florida,Orlando,2022-02,3839,1415,10
B-25762,Electronics,Electronic Games,COD,5/24/2024,Jason Wilson,Texas,Austin,2024-05,2858,482,13
B-26794,Furniture,Bookcases,Debit Card,10/2/2020,Colin Patterson,New York,New York City,2020-10,2137,638,12
B-26794,Furniture,Chairs,Debit Card,10/2/2020,Colin Patterson,New York,New York City,2020-10,2831,1289,12
B-25011,Furniture,Sofas,UPI,2/10/2024,Eric Bates,Ohio,Columbus,2024-02,3913,961,15
B-25011,Furniture,Sofas,UPI,2/6/2021,Steven Keith,California,San Francisco,2021-02,3913,961,15
B-25515,Office Supplies,Paper,COD,3/16/2022,Seth Rodriguez,Florida,Tampa,2022-03,4468,1940,9
B-25369,Electronics,Laptops,Credit Card,5/24/2020,Lauren Jones,Ohio,Cincinnati,2020-05,1579,602,9
B-25369,Electronics,Laptops,Credit Card,2/16/2025,Thomas Wallace,Texas,Dallas,2025-02,1579,602,9
B-25369,Electronics,Laptops,Credit Card,11/16/2021,Mr. Daniel Wilson,Ohio,Cincinnati,2021-11,1579,602,9
B-25369,Electronics,Laptops,Credit Card,9/8/2024,Julie Smith MD,New York,Rochester,2024-09,1579,602,9
B-25369,Furniture,Chairs,EMI,5/24/2020,Lauren Jones,Ohio,Cincinnati,2020-05,3760,1849,19
B-25369,Furniture,Chairs,EMI,2/16/2025,Thomas Wallace,Texas,Dallas,2025-02,3760,1849,19
B-25369,Furniture,Chairs,EMI,11/16/2021,Mr. Daniel Wilson,Ohio,Cincinnati,2021-11,3760,1849,19
B-25369,Furniture,Chairs,EMI,9/8/2024,Julie Smith MD,New York,Rochester,2024-09,3760,1849,19
B-26222,Office Supplies,Pens,Credit Card,6/29/2022,Carol Mitchell,Illinois,Chicago,2022-06,8706,3099,14
